sn,object type,object,time,Capacity usage(%),Mapped LUN capacity(MB),Total capacity(MB),Used capacity(MB),array_num
20231121131110,Storage Pool,StoragePool002,2023-09-12 00:00:00,37.47809328439789,1363165184,1809855725.224609,678299417.012695,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-13 00:00:00,37.48785341277311,1363165184,1809855725.224609,678476061.254883,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-14 00:00:00,37.52130957632608,1363165184,1809855725.224609,679081569.546387,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-15 00:00:00,37.55579089041157,1363165184,1809855725.224609,679705631.583496,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-16 00:00:00,37.59227730678181,1363165184,1809855725.224609,680365983.079102,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-17 00:00:00,37.59873618522818,1363165184,1809855725.224609,680482879.460449,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-18 00:00:00,37.58049759540534,1363165184,1809855725.224609,680152787.29834,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-19 00:00:00,37.66726486398058,1363165184,1809855725.224609,681723149.67627,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-20 00:00:00,37.8963415014654,1363165184,1809855725.224609,685869106.314941,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-21 00:00:00,37.877158505363376,1363165184,1809855725.224609,685521921.761719,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-22 00:00:00,38.0656711595166,1363165184,1809855725.224609,688933728.825684,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-23 00:00:00,38.16661256877089,1363165184,1809855725.224609,690760622.700195,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-24 00:00:00,38.21824577348961,1363165184,1809855725.224609,691695109.211914,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-25 00:00:00,38.22289895702896,1363165184,1809855725.224609,691779325.120606,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-26 00:00:00,38.228490156112265,1363165184,1809855725.224609,691880517.757324,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-27 00:00:00,38.275654124425614,1363165184,1809855725.224609,692734117.538086,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-28 00:00:00,38.34928737720588,1363165184,1809855725.224609,694066773.179199,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-29 00:00:00,38.39276710105997,1363165184,1809855725.224609,694853693.450684,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-30 00:00:00,38.40015176816073,1363165184,1809855725.224609,694987345.270996,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-01 00:00:00,38.44721820722645,1363165184,1809855725.224609,695839179.913086,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-02 00:00:00,38.45354210796045,1363165184,1809855725.224609,695953633.392578,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-03 00:00:00,38.48061727360584,1363165184,1809855725.224609,696443654.828125,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-04 00:00:00,38.72629699888776,1363165184,1809855725.224609,700890103.401856,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-05 00:00:00,38.752507501235065,1363165184,1809855725.224609,701364475.679199,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-06 00:00:00,38.783794193878855,1363165184,1809855725.224609,701930719.677246,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-07 00:00:00,38.804157673488106,1363165184,1809855725.224609,702299269.278809,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-08 00:00:00,38.85276613140189,1363165184,1809855725.224609,703179012.237305,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-09 00:00:00,38.835837123990224,1363165184,1809855725.224609,702872621.627441,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-10 00:00:00,38.87900770351152,1363165184,1809855725.224609,703653946.83252,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-11 00:00:00,38.90665571693236,1380990976,1809855725.224609,704154335.986328,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-12 00:00:00,39.4515504037083,1380990976,1809855725.224609,714016143.671387,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-13 00:00:00,39.56059078199878,1380990976,1809855725.224609,715989617.200684,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-14 00:00:00,39.667042083085015,1380990976,1809855725.224609,717916232.167969,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-15 00:00:00,39.8002704713855,1380990976,1809855725.224609,720327473.78125,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-16 00:00:00,39.7895703060636,1380990976,1809855725.224609,720133816.226563,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-17 00:00:00,39.79822067925258,1380990976,1809855725.224609,720290375.500977,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-18 00:00:00,40.029782429767295,1416642560,1809855725.224609,724481309.100098,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-19 00:00:00,41.05579883920913,1416642560,1809855725.224609,743050725.828125,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-20 00:00:00,41.480330308268165,1416642560,1809855725.224609,750734132.92627,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-21 00:00:00,41.50354955607256,1416642560,1809855725.224609,751154367.812012,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-22 00:00:00,41.569855967574846,1416642560,1809855725.224609,752354418.196777,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-23 00:00:00,41.73868986801212,1416642560,1809855725.224609,755410068.209961,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-24 00:00:00,41.68233629990202,1416642560,1809855725.224609,754390149.931152,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-25 00:00:00,41.65389930296276,1416642560,1809855725.224609,753875481.313965,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-26 00:00:00,41.64751022713333,1416642560,1809855725.224609,753759848.259277,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-27 00:00:00,41.65885023967413,1416642560,1809855725.224609,753965086.125488,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-28 00:00:00,41.69862574056864,1416642560,1809855725.224609,754684965.305664,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-29 00:00:00,41.75674189114663,1416642560,1809855725.224609,755736783.78418,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-30 00:00:00,41.72847925890768,1416642560,1809855725.224609,755225270.916504,Array2
20231121131110,Storage Pool,StoragePool002,2023-10-31 00:00:00,41.74538547817043,1416642560,1809855725.224609,755531249.09375,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-01 00:00:00,41.77367051712896,1416642560,1809855725.224609,756043167.490723,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-02 00:00:00,41.821089706979386,1416642560,1809855725.224609,756901386.413086,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-03 00:00:00,41.853805895905744,1416642560,1809855725.224609,757493502.231445,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-04 00:00:00,41.91298858376978,1416642560,1809855725.224609,758564623.496094,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-05 00:00:00,41.94658755596407,1416642560,1809855725.224609,759172716.417969,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-06 00:00:00,41.91936981561242,1416642560,1809855725.224609,758680114.585938,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-07 00:00:00,41.92793112246613,1416642560,1809855725.224609,758835061.888184,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-08 00:00:00,42.1029778697555,1416642560,1809855725.224609,762003155.46582,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-09 00:00:00,42.12786543335248,1416642560,1809855725.224609,762453584.460449,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-10 00:00:00,42.17467856131908,1416642560,1809855725.224609,763300834.537109,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-11 00:00:00,42.21239632713482,1416642560,1809855725.224609,763983471.681152,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-12 00:00:00,42.248248567787776,1416642560,1809855725.224609,764632345.511231,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-13 00:00:00,42.21707570082288,1416642560,1809855725.224609,764068161.59375,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-14 00:00:00,42.24051882713171,1416642560,1809855725.224609,764492448.357422,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-15 00:00:00,42.179218266075694,1450196992,1809855725.224609,763382996.643555,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-16 00:00:00,42.19737409223893,1450196992,1809855725.224609,763711590.902832,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-17 00:00:00,42.22285740693373,1450196992,1809855725.224609,764172802.132813,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-18 00:00:00,42.241664946037424,1450196992,1809855725.224609,764513191.456055,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-19 00:00:00,42.28656538256212,1450196992,1809855725.224609,765325824.577148,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-20 00:00:00,42.261357106570266,1450196992,1809855725.224609,764869591.150879,Array2
20231121131110,Storage Pool,StoragePool002,2023-11-21 00:00:00,42.28941445278514,1450196992,1809855725.224609,765377388.637695,Array2
20231121130700,Array,System,2022-11-22 00:00:00,20.252711638454294,,3632193214.071289,735617617.797363,Array1
20231121130700,Array,System,2022-11-23 00:00:00,20.27379692673659,,3632193214.071289,736383476.20752,Array1
20231121130700,Array,System,2022-11-24 00:00:00,20.2962949629738,,3632193214.071289,737200648.353027,Array1
20231121130700,Array,System,2022-11-25 00:00:00,20.33518739664041,,3632193214.071289,738613296.689453,Array1
20231121130700,Array,System,2022-11-26 00:00:00,20.382836744806145,,3632193214.071289,740344013.080078,Array1
20231121130700,Array,System,2022-11-27 00:00:00,20.50291140713195,,3632193214.071289,744705356.816895,Array1
20231121130700,Array,System,2022-11-28 00:00:00,20.806406097761275,,3632193214.071289,755728870.375,Array1
20231121130700,Array,System,2022-11-29 00:00:00,20.76447323552368,,3632193214.071289,754205787.79834,Array1
20231121130700,Array,System,2022-11-30 00:00:00,17.306272624667113,,3632193214.071289,628597259.881836,Array1
20231121130700,Array,System,2022-12-01 00:00:00,17.023431584719937,,3632193214.071289,618323926.822266,Array1
20231121130700,Array,System,2022-12-02 00:00:00,17.02271844890429,,3632193214.071289,618298024.351563,Array1
20231121130700,Array,System,2022-12-03 00:00:00,17.063865903046295,,3632193214.071289,619792579.388672,Array1
20231121130700,Array,System,2022-12-04 00:00:00,17.078685095942333,,3632193214.071289,620330841.107422,Array1
20231121130700,Array,System,2022-12-05 00:00:00,17.08677876974432,,3632193214.071289,620624818.978027,Array1
20231121130700,Array,System,2022-12-06 00:00:00,17.100842306484882,,3632193214.071289,621135633.805176,Array1
20231121130700,Array,System,2022-12-07 00:00:00,16.95600442005463,,3632193214.071289,615874841.922852,Array1
20231121130700,Array,System,2022-12-08 00:00:00,16.717539998865274,,3632193214.071289,607213353.398438,Array1
20231121130700,Array,System,2022-12-09 00:00:00,16.378925224497035,,3632193214.071289,594914210.541992,Array1
20231121130700,Array,System,2022-12-10 00:00:00,17.667127899300493,,3632193214.071289,641704220.679688,Array1
20231121130700,Array,System,2022-12-11 00:00:00,17.565744279797872,,3632193214.071289,638021771.731934,Array1
20231121130700,Array,System,2022-12-12 00:00:00,17.535381765308127,,3632193214.071289,636918946.541016,Array1
20231121130700,Array,System,2022-12-13 00:00:00,15.07091785179705,,3632193214.071289,547404855.511231,Array1
20231121130700,Array,System,2022-12-14 00:00:00,15.053617225581668,,3632193214.071289,546776463.339844,Array1
20231121130700,Array,System,2022-12-15 00:00:00,15.091549564787869,,3632193214.071289,548154239.19043,Array1
20231121130700,Array,System,2022-12-16 00:00:00,14.88812401497159,,3632193214.071289,540765430.174316,Array1
20231121130700,Array,System,2022-12-17 00:00:00,14.133756731738146,,3619711450.449219,511601210.797363,Array1
20231121130700,Array,System,2022-12-18 00:00:00,14.708466557409976,,3619711450.449219,532404048.164063,Array1
20231121130700,Array,System,2022-12-19 00:00:00,12.964630111350074,,3619711450.449219,469282200.648926,Array1
20231121130700,Array,System,2022-12-20 00:00:00,12.64108770046551,,3619711450.449219,457570898.955078,Array1
20231121130700,Array,System,2022-12-21 00:00:00,12.356216234819948,,3619711450.449219,447259373.894043,Array1
20231121130700,Array,System,2022-12-22 00:00:00,11.962151787268311,,3619711450.449219,432995377.963867,Array1
20231121130700,Array,System,2022-12-23 00:00:00,11.966813839983482,,3619711450.449219,433164130.819824,Array1
20231121130700,Array,System,2022-12-24 00:00:00,12.157648739843326,,3619711450.449219,440071803.541504,Array1
20231121130700,Array,System,2022-12-25 00:00:00,12.163618844301794,,3619711450.449219,440287904.096191,Array1
20231121130700,Array,System,2022-12-26 00:00:00,12.16396599124834,,3619711450.449219,440300469.813965,Array1
20231121130700,Array,System,2022-12-27 00:00:00,12.165657634338435,,3619711450.449219,440361702.412598,Array1
20231121130700,Array,System,2022-12-28 00:00:00,12.1464952599029,,3619711450.449219,439668079.750977,Array1
20231121130700,Array,System,2022-12-29 00:00:00,12.031924394040807,,3619711450.449219,435520945.000488,Array1
20231121130700,Array,System,2022-12-30 00:00:00,11.927114129779351,,3619711450.449219,431727115.86377,Array1
20231121130700,Array,System,2022-12-31 00:00:00,11.929267915871511,,3619711450.449219,431805076.705566,Array1
20231121130700,Array,System,2023-01-01 00:00:00,11.93039124906996,,3619711450.449219,431845738.125977,Array1
20231121130700,Array,System,2023-01-02 00:00:00,11.930154143442383,,3619711450.449219,431837155.586426,Array1
20231121130700,Array,System,2023-01-03 00:00:00,11.931326859178489,,3619711450.449219,431879604.512207,Array1
20231121130700,Array,System,2023-01-04 00:00:00,11.932822694835869,,3619711450.449219,431933749.446777,Array1
20231121130700,Array,System,2023-01-05 00:00:00,11.851094071642327,,3619711450.449219,428975409.114746,Array1
20231121130700,Array,System,2023-01-06 00:00:00,11.7649443923422,,3619711450.449219,425857039.308594,Array1
20231121130700,Array,System,2023-01-07 00:00:00,11.76009375126618,,3619711450.449219,425681460.098145,Array1
20231121130700,Array,System,2023-01-08 00:00:00,11.765764708250073,,3619711450.449219,425886732.377441,Array1
20231121130700,Array,System,2023-01-09 00:00:00,11.783627167583944,,3619711450.449219,426533301.863281,Array1
20231121130700,Array,System,2023-01-10 00:00:00,11.685839559064604,,3619711450.449219,422993672.600586,Array1
20231121130700,Array,System,2023-01-11 00:00:00,12.300793614197106,,3619711450.449219,445253234.949219,Array1
20231121130700,Array,System,2023-01-12 00:00:00,12.228893187150634,,3619711450.449219,442650646.958496,Array1
20231121130700,Array,System,2023-01-13 00:00:00,12.16484310998873,,3619711450.449219,440332218.981445,Array1
20231121130700,Array,System,2023-01-14 00:00:00,10.026669473642473,,3619711450.449219,362936503.036133,Array1
20231121130700,Array,System,2023-01-15 00:00:00,10.030745254336804,,3619711450.449219,363084034.536621,Array1
20231121130700,Array,System,2023-01-16 00:00:00,10.029478902397967,,3619711450.449219,363038196.250488,Array1
20231121130700,Array,System,2023-01-17 00:00:00,10.039201583954103,,3619711450.449219,363390129.268066,Array1
20231121130700,Array,System,2023-01-18 00:00:00,10.006789000312429,,3619711450.449219,362216887.266602,Array1
20231121130700,Array,System,2023-01-19 00:00:00,10.009996332984583,,3619711450.449219,362332983.45459,Array1
20231121130700,Array,System,2023-01-20 00:00:00,10.019630650725514,,3619711450.449219,362681717.957031,Array1
20231121130700,Array,System,2023-01-21 00:00:00,10.026382942243352,,3619711450.449219,362926131.42627,Array1
20231121130700,Array,System,2023-01-22 00:00:00,10.02994469408255,,3619711450.449219,363055056.56543,Array1
20231121130700,Array,System,2023-01-23 00:00:00,10.030933453309547,,3619711450.449219,363090846.796387,Array1
